
"id","case_number","date","block","iucr","primary_type","description","location_description","arrest","domestic","beat","district","ward","community_area","fbi_code","x_coordinate","y_coordinate","year","updated_on","latitude","longitude","location","location_address","location_city","location_state","location_zip",":@computed_region_awaf_s7ux",":@computed_region_6mkv_f3dw",":@computed_region_vrxf_vc4k",":@computed_region_bdys_3d7i",":@computed_region_43wa_7qmu",":@computed_region_rpca_8um6",":@computed_region_d9mm_jgwp",":@computed_region_d3ds_rm58"
"11846400","JC455162","2019-09-30T22:00:00.000","106XX S UNION AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","2233","022","34","49","14","1173526","1834410","2019","2019-10-07T16:12:43.000","41.701033757","-87.640223117","POINT (-87.640223117 41.701033757)","","","","","45","21861","45","525","22","19","9","258"
"11846289","JC455062","2019-09-30T22:00:00.000","020XX S STATE ST","0820","THEFT","$500 AND UNDER","APARTMENT","false","true","0131","001","3","33","06","1176640","1890530","2019","2019-10-07T16:12:43.000","41.854963672","-87.627133239","POINT (-87.627133239 41.854963672)","","","","","12","21194","34","374","9","40","22","94"
"11847092","JC456188","2019-09-30T22:00:00.000","104XX S CALUMET AVE","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE-GARAGE","false","false","0512","005","9","49","05","1180427","1835761","2019","2019-10-07T16:12:43.000","41.7045859","-87.614912942","POINT (-87.614912942 41.7045859)","","","","","30","21861","45","236","43","19","10","256"
"11846678","JC455458","2019-09-30T22:00:00.000","052XX S PAULINA ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","0932","009","16","61","08B","1165901","1869894","2019","2019-10-07T16:12:43.000","41.798571919","-87.66713725","POINT (-87.66713725 41.798571919)","","","","","19","14924","59","789","2","37","23","128"
"11850397","JC459813","2019-09-30T22:00:00.000","115XX S LAFAYETTE AVE","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE","false","false","0522","005","34","53","05",,,"2019","2019-10-07T16:12:43.000",,,,,,,,,,,,,,,
"11846370","JC455033","2019-09-30T22:00:00.000","087XX S LAFAYETTE AVE","0810","THEFT","OVER $500","RESTAURANT","false","false","0634","006","21","44","06","1177466","1846940","2019","2019-10-07T16:12:43.000","41.735329834","-87.625419019","POINT (-87.625419019 41.735329834)","","","","","18","21554","40","1","13","59","20","242"
"11846459","JC455243","2019-09-30T22:00:00.000","081XX S WOOD ST","0820","THEFT","$500 AND UNDER","STREET","false","false","0614","006","21","71","06","1165763","1850746","2019","2019-10-07T16:12:43.000","41.746030212","-87.668186401","POINT (-87.668186401 41.746030212)","","","","","6","21554","70","574","31","59","20","237"
"11847717","JC456777","2019-09-30T22:00:00.000","019XX N LEAVITT ST","0820","THEFT","$500 AND UNDER","RESIDENCE PORCH/HALLWAY","false","false","1434","014","32","22","06","1161388","1912834","2019","2019-10-07T16:12:43.000","41.91649834","-87.68249376","POINT (-87.68249376 41.91649834)","","","","","16","22535","23","373","40","1","7","192"
"11846579","JC455385","2019-09-30T22:00:00.000","010XX S OAKLEY BLVD","0810","THEFT","OVER $500","DRIVEWAY - RESIDENTIAL","false","false","1225","012","28","28","06","1161215","1895118","2019","2019-10-07T16:12:43.000","41.867887765","-87.683622211","POINT (-87.683622211 41.867887765)","","","","","8","21184","29","5","23","28","15","139"
"11846402","JC455164","2019-09-30T22:00:00.000","063XX S LAFLIN ST","0810","THEFT","OVER $500","APARTMENT","false","false","0725","007","16","67","06","1167424","1862665","2019","2019-10-07T16:12:43.000","41.778702144","-87.661759167","POINT (-87.661759167 41.778702144)","","","","","19","22257","65","279","2","23","17","204"
"11847187","JC456183","2019-09-30T22:00:00.000","056XX W HIGGINS AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","true","1622","016","45","11","14","1137649","1932447","2019","2019-10-07T16:12:43.000","41.970779645","-87.769236876","POINT (-87.769236876 41.970779645)","","","","","20","21869","11","780","50","48","12","43"
"11846575","JC455382","2019-09-30T22:00:00.000","050XX W 63RD PL","0810","THEFT","OVER $500","STREET","false","false","0813","008","13","64","06","1143753","1862043","2019","2019-10-07T16:12:43.000","41.777469784","-87.748555411","POINT (-87.748555411 41.777469784)","","","","","23","22268","62","337","15","7","13","271"
"11846285","JC455028","2019-09-30T21:54:00.000","114XX S EGGLESTON AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","DRIVEWAY - RESIDENTIAL","false","true","2233","022","34","49","14","1175343","1829060","2019","2019-10-07T16:12:43.000","41.686312234","-87.633729027","POINT (-87.633729027 41.686312234)","","","","","45","21861","45","486","22","19","9","258"
"11846832","JC455026","2019-09-30T21:53:00.000","042XX N PULASKI RD","2820","OTHER OFFENSE","TELEPHONE THREAT","RESIDENCE","false","false","1722","017","39","16","08A","1148964","1927941","2019","2019-10-07T16:12:43.000","41.95820288","-87.727747331","POINT (-87.727747331 41.95820288)","","","","","28","22618","16","364","38","39","1","9"
"11846272","JC455053","2019-09-30T21:47:00.000","029XX W CONGRESS PKWY","0470","PUBLIC PEACE VIOLATION","RECKLESS CONDUCT","ALLEY","true","false","1135","011","27","27","24","1156787","1897535","2019","2019-10-07T16:12:43.000","41.874611073","-87.699812757","POINT (-87.699812757 41.874611073)","","","","","48","21184","28","51","46","28","16","146"
"11846328","JC455083","2019-09-30T21:45:00.000","033XX W 71ST ST","0460","BATTERY","SIMPLE","RESIDENCE","false","false","0831","008","17","66","08B","1155146","1857331","2019","2019-10-07T16:12:43.000","41.764319139","-87.706913964","POINT (-87.706913964 41.764319139)","","","","","6","21867","64","383","31","58","13","208"
"11846389","JC455025","2019-09-30T21:45:00.000","016XX W 100TH PL","0460","BATTERY","SIMPLE","RESIDENCE","false","true","2213","022","19","72","08B","1167138","1838064","2019","2019-10-07T16:12:43.000","41.711199619","-87.663509712","POINT (-87.663509712 41.711199619)","","","","","33","22212","71","628","42","13","9","252"
"11846258","JC455084","2019-09-30T21:45:00.000","065XX S ROCKWELL ST","2820","OTHER OFFENSE","TELEPHONE THREAT","APARTMENT","false","true","0832","008","17","66","08A","1160163","1861285","2019","2019-10-07T16:12:43.000","41.775067754","-87.688416585","POINT (-87.688416585 41.775067754)","","","","","44","21867","64","382","31","58","13","208"
"11846308","JC455038","2019-09-30T21:42:00.000","030XX W 41ST ST","1460","WEAPONS VIOLATION","POSS FIREARM/AMMO:NO FOID CARD","STREET","false","false","0921","009","15","58","15","1156766","1877292","2019","2019-10-07T16:12:43.000","41.819062402","-87.700437598","POINT (-87.700437598 41.819062402)","","","","","49","22248","55","196","1","56","23","110"
"11846219","JC455036","2019-09-30T21:36:00.000","004XX S PULASKI RD","1477","WEAPONS VIOLATION","RECKLESS FIREARM DISCHARGE","SIDEWALK","false","false","1132","011","28","26","15","1149798","1897607","2019","2019-10-07T16:12:43.000","41.874947338","-87.72547164","POINT (-87.72547164 41.874947338)","","","","","36","21572","27","736","23","30","16","142"
"11846321","JC455013","2019-09-30T21:32:00.000","049XX W ADAMS ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","false","1533","015","28","25","08B","1143647","1898881","2019","2019-10-07T16:12:43.000","41.878560668","-87.748023918","POINT (-87.748023918 41.878560668)","","","","","11","22216","26","69","23","32","25","137"
"11846247","JC455017","2019-09-30T21:31:00.000","008XX W 59TH ST","0530","ASSAULT","AGGRAVATED: OTHER DANG WEAPON","ALLEY","true","false","0712","007","16","68","04A","1171556","1865723","2019","2019-10-07T16:12:43.000","41.787004098","-87.646521431","POINT (-87.646521431 41.787004098)","","","","","19","21559","66","113","2","11","17","261"
"11846703","JC455020","2019-09-30T21:30:00.000","032XX N BROADWAY","0860","THEFT","RETAIL THEFT","DRUG STORE","false","false","1925","019","44","6","06","1171684","1921595","2019","2019-10-07T16:12:43.000","41.940318272","-87.644408194","POINT (-87.644408194 41.940318272)","","","","","38","4449","57","730","25","22","5","18"
"11846317","JC455027","2019-09-30T21:30:00.000","065XX S DR MARTIN LUTHER KING JR DR","0486","BATTERY","DOMESTIC BATTERY SIMPLE","CHA APARTMENT","false","true","0312","003","20","69","08B","1180043","1861816","2019","2019-10-07T16:12:43.000","41.776092657","-87.615523266","POINT (-87.615523266 41.776092657)","","","","","53","22260","67","122","4","60","18","277"
"11846277","JC455090","2019-09-30T21:30:00.000","060XX N BROADWAY","1320","CRIMINAL DAMAGE","TO VEHICLE","GROCERY FOOD STORE","false","false","2433","024","48","77","14","1167213","1940125","2019","2019-10-07T16:12:43.000","41.991262667","-87.660305558","POINT (-87.660305558 41.991262667)","","","","","40","4451","76","536","16","14","11","50"
"11846196","JC455011","2019-09-30T21:30:00.000","010XX W FULTON MARKET","0810","THEFT","OVER $500","STREET","false","false","1214","012","27","28","06","1169275","1902042","2019","2019-10-07T16:12:43.000","41.886716525","-87.653831364","POINT (-87.653831364 41.886716525)","","","","","41","14917","29","63","46","44","15","76"
"11846300","JC455029","2019-09-30T21:30:00.000","002XX E 121ST PL","0497","BATTERY","AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON","APARTMENT","false","true","0532","005","9","53","04B","1180007","1824447","2019","2019-10-07T16:12:43.000","41.673548279","-87.616795523","POINT (-87.616795523 41.673548279)","","","","","30","21861","50","504","43","19","10","219"
"11848962","JC455555","2019-09-30T21:30:00.000","023XX N LEAVITT ST","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false","1432","014","32","22","14","1161305","1915468","2019","2019-10-07T16:12:43.000","41.923727947","-87.682725281","POINT (-87.682725281 41.923727947)","","","","","16","22535","23","324","40","1","7","180"
"11846391","JC455063","2019-09-30T21:30:00.000","056XX W LAKE ST","0460","BATTERY","SIMPLE","PARK PROPERTY","false","false","1512","015","29","25","08B","1138819","1902193","2019","2019-10-07T16:12:43.000","41.887738208","-87.765671149","POINT (-87.765671149 41.887738208)","","","","","52","22216","26","672","7","32","25","85"
"11846260","JC455065","2019-09-30T21:30:00.000","010XX N MILWAUKEE AVE","0560","ASSAULT","SIMPLE","RESIDENCE","false","true","1213","012","27","24","08A","1167025","1907032","2019","2019-10-07T16:12:43.000","41.90045803","-87.661950521","POINT (-87.661950521 41.90045803)","","","","","41","22620","25","109","46","49","15","60"
"11846284","JC455037","2019-09-30T21:25:00.000","020XX S MICHIGAN AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","CHA APARTMENT","true","true","0132","001","3","33","08B","1177528","1890620","2019","2019-10-07T16:12:43.000","41.855190551","-87.623871195","POINT (-87.623871195 41.855190551)","","","","","48","21194","34","374","9","40","22","148"
"11846180","JC455001","2019-09-30T21:20:00.000","007XX W 103RD ST","041B","BATTERY","AGGRAVATED: OTHER FIREARM","SIDEWALK","false","false","2232","022","34","49","04B","1173011","1836553","2019","2019-10-07T16:12:43.000","41.706925829","-87.642045876","POINT (-87.642045876 41.706925829)","","","","","45","21861","45","593","22","19","9","253"
"11846298","JC455015","2019-09-30T21:20:00.000","042XX W DIVISION ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","1111","011","37","23","08B","1147891","1907662","2019","2019-10-07T16:12:43.000","41.902576214","-87.732214795","POINT (-87.732214795 41.902576214)","","","","","4","4299","24","99","45","5","6","194"
"11846171","JC454991","2019-09-30T21:12:00.000","017XX E 82ND ST","4387","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION","STREET","true","true","0414","004","8","45","26","1189248","1850953","2019","2019-10-07T16:12:43.000","41.746067851","-87.582126681","POINT (-87.582126681 41.746067851)","","","","","9","21202","41","431","35","25","19","222"
"11846266","JC455007","2019-09-30T21:05:00.000","016XX W 95TH ST","0820","THEFT","$500 AND UNDER","DEPARTMENT STORE","true","false","2213","022","21","73","06","1166985","1841705","2019","2019-10-07T16:12:43.000","41.721194359","-87.663966368","POINT (-87.663966368 41.721194359)","","","","","33","22212","71","627","42","13","9","252"
"11846218","JC454982","2019-09-30T21:03:00.000","012XX N MONTICELLO AVE","0460","BATTERY","SIMPLE","SCHOOL, PUBLIC, GROUNDS","false","false","2535","025","26","23","08B","1151811","1908030","2019","2019-10-07T16:12:43.000","41.903509764","-87.717806169","POINT (-87.717806169 41.903509764)","","","","","10","4299","24","454","49","5","6","193"
"11846410","JC455035","2019-09-30T21:00:00.000","012XX W FULLERTON AVE","2820","OTHER OFFENSE","TELEPHONE THREAT","APARTMENT","false","true","1811","018","43","7","08A","1167564","1916079","2019","2019-10-07T16:12:43.000","41.92527195","-87.65970977","POINT (-87.65970977 41.92527195)","","","","","16","21190","68","210","34","16","14","186"
"11852353","JC462688","2019-09-30T21:00:00.000","113XX S FOREST AVE","0820","THEFT","$500 AND UNDER","RESIDENCE PORCH/HALLWAY","false","false","0531","005","9","49","06",,,"2019","2019-10-07T16:12:43.000",,,,,,,,,,,,,,,
"11847012","JC456034","2019-09-30T21:00:00.000","047XX S WESTERN AVE","0890","THEFT","FROM BUILDING","DEPARTMENT STORE","false","false","0922","009","15","58","06","1161164","1873304","2019","2019-10-07T16:12:43.000","41.808028819","-87.684414463","POINT (-87.684414463 41.808028819)","","","","","29","14924","55","85","3","56","23","115"
"11846472","JC455262","2019-09-30T21:00:00.000","046XX W 64TH ST","0820","THEFT","$500 AND UNDER","STREET","false","false","0813","008","13","64","06","1146346","1861761","2019","2019-10-07T16:12:43.000","41.776647148","-87.739056457","POINT (-87.739056457 41.776647148)","","","","","23","21867","62","338","15","58","13","271"
"11847490","JC456107","2019-09-30T21:00:00.000","119XX S YALE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","RESIDENCE","false","false","0522","005","34","53","07","1176759","1825780","2019","2019-10-07T16:12:43.000","41.67727974","-87.628643544","POINT (-87.628643544 41.67727974)","","","","","45","21861","50","60","22","19","10","267"
"11851138","JC460743","2019-09-30T21:00:00.000","039XX W MADISON ST","0320","ROBBERY","STRONGARM - NO WEAPON","CTA BUS STOP","false","false","1122","011","28","26","03",,,"2019","2019-10-07T16:12:43.000",,,,,,,,,,,,,,,
"11846172","JC454971","2019-09-30T21:00:00.000","019XX W LARCHMONT AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","1922","019","47","5","08B","1162812","1926237","2019","2019-10-07T16:12:43.000","41.953247193","-87.67688499","POINT (-87.67688499 41.953247193)","","","","","13","21186","46","644","18","53","5","19"
"11846491","JC455245","2019-09-30T21:00:00.000","015XX N ASHLAND AVE","0810","THEFT","OVER $500","STREET","false","false","1433","014","2","24","06","1165447","1910281","2019","2019-10-07T16:12:43.000","41.909407249","-87.667653962","POINT (-87.667653962 41.909407249)","","","","","24","21560","25","483","11","49","7","191"
"11846486","JC455160","2019-09-30T21:00:00.000","029XX W HARRISON ST","0820","THEFT","$500 AND UNDER","APARTMENT","false","false","1135","011","27","27","06","1156794","1897225","2019","2019-10-07T16:12:43.000","41.873760261","-87.699795456","POINT (-87.699795456 41.873760261)","","","","","48","21184","28","51","46","28","16","146"
"11846202","JC455024","2019-09-30T21:00:00.000","053XX S KEDZIE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0822","008","14","63","07","1155958","1868866","2019","2019-10-07T16:12:43.000","41.795956618","-87.703628143","POINT (-87.703628143 41.795956618)","","","","","49","22248","61","776","8","56","13","129"
"11848432","JC457760","2019-09-30T21:00:00.000","051XX S INGLESIDE AVE","0810","THEFT","OVER $500","STREET","false","false","0233","002","5","41","06","1183414","1871198","2019","2019-10-07T16:12:43.000","41.801759797","-87.60287336","POINT (-87.60287336 41.801759797)","","","","","1","21192","8","147","33","10","24","124"
"11847175","JC455935","2019-09-30T21:00:00.000","031XX W 84TH PL","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","0835","008","18","70","08B","1156827","1848399","2019","2019-10-07T16:12:43.000","41.739774546","-87.700993229","POINT (-87.700993229 41.739774546)","","","","","6","4300","69","217","30","8","13","226"
"11846473","JC455250","2019-09-30T21:00:00.000","061XX N ARTESIAN AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","VEHICLE NON-COMMERCIAL","false","false","2413","024","40","2","14","1158878","1940591","2019","2019-10-07T16:12:43.000","41.992717042","-87.690951017","POINT (-87.690951017 41.992717042)","","","","","42","4450","20","31","24","50","11","52"
"11846228","JC454986","2019-09-30T21:00:00.000","039XX W 25TH ST","031A","ROBBERY","ARMED: HANDGUN","SIDEWALK","false","false","1013","010","22","30","03","1150526","1887104","2019","2019-10-07T16:12:43.000","41.846111675","-87.723072807","POINT (-87.723072807 41.846111675)","","","","","14","21569","32","771","28","57","21","161"
"11846477","JC455264","2019-09-30T20:50:00.000","033XX N LAMON AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1634","016","31","15","07","1143114","1921742","2019","2019-10-07T16:12:43.000","41.941303699","-87.749409557","POINT (-87.749409557 41.941303699)","","","","","25","22618","15","115","17","21","12","26"
"11846223","JC454966","2019-09-30T20:48:00.000","013XX E 76TH ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENTIAL YARD (FRONT/BACK)","false","true","0411","004","5","43","08B","1186621","1854876","2019","2019-10-07T16:12:43.000","41.756895475","-87.591628513","POINT (-87.591628513 41.756895475)","","","","","32","21546","39","188","33","61","19","224"
